Date,sender,tot_transactions,out_degree,in_degree,total_amount,max_amount,min_amount
2021-2,io16xxtvv3tzhej3jgs2qfnmlhaupjvedgy7jgxlj,108,19,9,11277196295110255370000,3300709209543926600000,0
2021-2,io10g6xphr98d58tu9ma54s6sj5mykrc7kekwws5q,67,10,5,6959222469000000000000,1100000000000000000000,0
2021-2,io150s9kf5e6we2352yfs7sgf3rexa7dgvapsynkq,42,6,3,1153366000000000000,60357000000000000,0
2021-2,io1f88znufr4kvgf83l0e5nysurraqjcfzjk4v7vu,14,8,4,1535326663000000000000,1000000000000000000000,0
2021-2,io14tgusy7mv8cc67nxhq6sfx8u534vlajmw4phl0,28,8,104,2101988414801000000000000,941140000000000000000000,0
2021-2,io1m24ppcg995wtxjq5k027jsksscj4w7759n2peu,73,8,3,15085063339880332420600,15000000000000000000000,0
2021-2,io19t74t7htn9q3yy4tcyhduas37t3ga5hhskvlya,25,5,2,2316304577000000000000,2313000000000000000000,0
2021-2,io13szzhlcxm6h5s2ycpy67sd5f8d6wmvvwge3z80,68,5,1,79919435577000000000000,79916500000000000000000,0
2021-2,io1acn35gh4ls2vshlu2aqxhxgtxh7r9se5uq3xfr,12,7,3,1365947157915018625011,1362811841915018625011,0
2021-2,io0000000000000000000000rewardingprotocol,72,6,7344,16321163312657172390285919,579684759456337615749647,0
2021-2,io1v3msprdfnfcg5ptdhuq4xj5xfganxc6gcl79sr,46,8,4,5703206176848756500000,830727765300000000000,0
2021-2,io17zanfupyay0je8667luuc2tknm82nnekaykdce,143,5,4,333730673352000000000000,85000000000000000000000,0
2021-2,io1g2ztwcpjvp2ptvnk78xek3d5q73zd3gvnylm2l,51,7,4,32916056779567139781372,31108000000000000000000,0
2021-2,io102t06nzh33vjja0p3cacsh80gzg63pqketxp55,34,13,10,470736396306470256628,430000000000000000000,10000000000000000
2021-2,io1gyymn7ep80x0l2lydyzlyzn56wd6gxzra8zxs6,90,7,4,5704019769666907172289,1120140000000000000000,0
2021-2,io1s5hazw7ydhvy4zuverzhkgywvs4lwkpte2474q,52,6,2,6503403410450610200000,830000000000000000000,0
2021-2,io1qt49cr5mv3waaapxt3efpr702hd3l5uw6rcfem,34,11,5,6832228480491427700000,1600819403897606200000,0
2021-2,io1v5wgk7uwh93qd3g03azmfjtyr8fxrj7hvf4y68,28,5,3,1715460000000000000,1000000000000000000,0
2021-2,io190q4d3czdv5355qx99q0hdthefq4l2m3heudhe,8,5,2,213977067552427975653,206875896552427975653,0
2021-2,io16zz9tp0z7d55r3tgvv8qf0yn9r4ppc5vl6r34w,76,5,2,19274157965000000000000,10152689200000000000000,0
2021-2,io1cxhu0u83lcrcr9uau327ptjtg2sf2lexptagm9,140,7,4,53909958000000000000,20000000000000000000,0
2021-2,io1cdcd4tadr0qcp05u6xg2rl6petmfpmtr6958cv,10,5,2,1083262728245186616382,1082000000000000000000,0
2021-2,io1jnxt4jl0snj6nurx0x6d9xs8jfh605a4yy4ucx,53,6,2,13603870818000000000000,10103378100000000000000,0
2021-2,io1kafu4tv4mrydvqaasmcwd7487ssuu5zeg5m349,73,6,3,6471813300000000000000,3400000000000000000000,0
2021-2,io1wln2qc2yw67m47cpz98jsm03xe7r2g3zd292rl,124,6,2,175337518947000000000000,25000000000000000000000,0
2021-2,io1f6xm6g5enm66n3lle0c7j6jarx3jpv7s4ct409,76,5,2,57289234000000000000,50000000000000000000,0
2021-2,io1t8npg6lwsplxxeee5lu43gdxrv4pt7z8ssqj7z,34,8,2,4171531888543592760000,3970663700000000000000,0
2021-2,io18sflq7cg9vuzk7573mps967qwgznufpm5sruuv,437,12,3,6854548524442253000000,1236050000000000000000,0
2021-2,io1vef4e4uysdaezzlawgc6rf3ed0n3ecgqhkmmmm,10,5,2,3986054850000000000000,1998900000000000000000,0
2021-2,io1auz4e6ux3nfdehpjr63rum8svmgch98kckwqsl,214,7,3,6497281420000000000000,895884000000000000000,0
2021-2,io1kuyxyfk8jvx2n0svtlqr7g9z8lf5u7dfaehme8,32,5,2,9088313943000000000000,4550000000000000000000,0
2021-2,io1xmuwnfk582jllns6gacnq7qe8qf398pzqy9w7t,8,5,2,257192612018229796445,255091441018229796445,0
2021-2,io1jud3ldhg6k3f2mp7l4mnel6q2prdwytm7we3av,66,6,3,4164720453000000000000,3670000000000000000000,0
2021-2,io1882zwxl9p0rgck6k34tz9syk57naddhwlyrdtj,44,7,3,7849409430490094600000,1880523805432996800000,0
2021-2,io1xuwz5y5hpqrjgv3jefcm99m07wvt4wwrh7jv3q,36,7,2,2150967592000000000000,1000000000000000000000,0
2021-2,io1xde48rrrhpspa9twdafccp0narr2tvrzula8ah,49,6,4,684181599000000000000,500000000000000000000,0
2021-2,io000000000000000000000000stakingprotocol,394,216,827,172017906781863675531953707,21317054200000000000000000,100000000000000000000
2021-2,io196z72tpqd9s34dcfxk3tza8y76fz8mh8f0dfvd,627,8,6,242338277426000000000000,48756600000000000000000,0
2021-2,io1f02x672hxc6j7v68gc886g23zws5qvvuhwsw0w,421,8,6,190112087383000000000000,32894000000000000000000,0
2021-2,io1yjr6tcd75lruh8nlkvqnsmw2qw4uexsy86x75h,58,6,2,871935583207000000000000,406714000000000000000000,0
2021-2,io1dxna9qr2r4d8qeaye0l3k0pa0zl8uyj97jag4f,10,5,3,212111171000000000000,136000000000000000000,0
2021-2,io18epqmdyt7tsukc8vg0pr73llsgvqz5v7swaxhr,62,9,4,1301683528000000000000,1300000000000000000000,0
2021-2,io1sxhvvuuddmvclpn40wu3j650mlekk85a2dz6rg,180,7,6,4408521602000000000000,1215000000000000000000,0
2021-2,io10pwthtx3ayqasymg0hf9dsxxmcaf6lhty2nztu,185,12,7,2155332054245007142466,1362377145067923601172,0
2021-2,io1xe6csczdlk0awmvdhm3wpdnuu5z90gm85l8ghp,102,15,24,12381543036615977177000,6895297261000000000000,0
2021-2,io1hwtsuxkzm3zyw872hqe2mkh3hyfpyvgwxlqfl5,8,5,3,130038850034792649472,127437679034792649472,0
2021-2,io15v2ww35kx7ljpuq56wanzcw5z6x5l08qwfglm6,24,7,4,20850326916000000000000,10136599400000000000000,0
2021-2,io1xvryarn5vhn8ec5nykdevltkjnkyd365q79pxu,121,10,6,653591825339764712000,195875600000000000000,0
2021-2,io1luvrxlv7dht35rj98hw25lxmac2996rguf3ftx,177,6,5,708679245321000000000000,230750000000000000000000,0
2021-2,io1p98lhtz26u5yfspfwhp6ql3zj5myyz5gghyz94,97,7,4,5559437134824521240000,440000000000000000000,0
2021-2,io1yxhvvluggw3akqtvpung9zs9yeypr4rugct840,30,5,3,348399846250999990000000,100762369200000000000000,0
2021-2,io1wqwk2tp5f3zgh0djyqw4kfkx9hlzpfg0n6wuak,333,13,6,803520433000000000000,305500000000000000000,0
2021-2,io1ljglfv00krsx2lq460zsjckd3sl66yjm0acpss,60,5,1,521822412000000000000,520000000000000000000,0
2021-2,io1244vtlht2f6jg5pvm8utk8t860r5nw7m7aguh0,2168,83,119,2036128077535472893676326,186682411398349476356842,0
2021-2,io1luehyw5dvtjsrk5lu98ajj05ca0s3uft9zf0tz,82,9,4,19146649842000000000000,10211372900000000000000,0
2021-2,io1l75pftvj85sp9udmuc3mlperlf0mr5yxcper50,95,8,5,6040403328100000000000,6000000000000000000000,0
2021-2,io1v25yg69aucvnw8392xwgjkm6fyxvangec8zwv0,202,9,5,179499266970283498715947,32855441474760540000000,0
2021-2,io1rff2tadf2hgm3m4s8ka2du9ky506stn0tnxlun,8,5,1,3815172293000000000000,3800000000000000000000,10000000000000000
2021-2,io143er3as3pxzdrndupyhu0dnfjz9r9st5z4llnk,88,6,4,10256753727135999661342,8765590100141618141342,0
2021-2,io13nkggac4wendpufk50wc7q79ghq045ljvqlxly,10,5,2,198506000000000000,51192000000000000,0
2021-2,io1n5sl4pncf49966y62g268z465xt9enm37jcryj,12,7,1,76214960000000000000000,26738000000000000000000,10000000000000000
2021-2,io13lspkmyw4tmuur7vpdaqpd9ykepx09myu7q9d0,83,8,4,7910084381842468100343,3098040000000000000000,0
2021-2,io10xm330l43tw5dkcy52vhue87y7k07utlct8jsu,10,6,3,655005829353729483877,654833515353729483877,0
2021-2,io1ps8qz7xsracdc48nkkqljr7kcuaaka9yssfate,1632,16,11,9415651229735704353790000,7600000000000000000000000,0
2021-2,io1klr4s4evr7ehxls9uuayj5urdsjx7tpyhsgfqs,274,10,6,66480718871000000000000,10154689900000000000000,0
2021-2,io1mz7hpkherhdn06l2q52g2tlaqxg2gzd8yastlt,77,12,5,350181955038000000000000,346651000000000000000000,0
2021-2,io19nja6v0jfxyxxt70xgrp248k429y5nkq6cstpq,24,5,1,10929760000000000000,10000000000000000000,0
2021-2,io19alrhueyh9mvaaw5yg702wt0hq9ywc06hgp64v,88,8,4,10711084095212737000000,810000000000000000000,0
2021-2,io1pxw6mpwp9mc5gddhww4uu98sg57498vkt5nev6,73,6,4,2169928098000000000000,955699725000000000000,0
2021-2,io1whsspptve45d6qlh79kkfmx4qg8gzepdf4ag6z,10,6,1,1013347770675347724479,1013145543675347724479,0
2021-2,io1rly24uxklapzehyz6654nmcaktwfhsk0dm052a,100,5,2,9387450228959714508651,4860983898959714508651,0
2021-2,io146r64l3l7pgwdwvs0kvvklmltgr5lwzd6uttk9,160,7,5,16965426891674009209137,15322000000000000000000,0
2021-2,io1nflg7n8qa3y6kua00nvj0r522864nfmc342g54,58,5,5,881001811455000000000000,414240000000000000000000,0
2021-2,io1w4red9ek6nez6x7l05a70tvcekh22nks3zcmkl,75,12,6,346498117734926270961,217102881410385859024,0
2021-2,io1h6yjwudzku9a58f65wegx6p5ay2krhswt3fq6w,33,5,2,31247946207000000000000,15000000000000000000000,0
2021-2,io1mk4qtj8xa4w02fzcjum90cv6gza90vzfkatw74,8,5,1,3515172283000000000000,3500000000000000000000,10000000000000000
2021-2,io1fkl00u78pcdl220my4szzp3wz3tf67s7qegdh8,66,6,8,3915176000000000000,2000000000000000000,0
2021-2,io1cwhy6x0hawyv78e5lqd97xerh9f8876pem2cg9,54,6,3,2501480150000000000000,1500000000000000000000,0
2021-2,io1z04mph5nxc0djxytd9u2r6u808j8srseggy85x,8,5,2,367500316000000000000,216837795000000000000,0
2021-2,io1r5lnp0awpjsv05z70z3jccwsj7gn0ppcvhf4vn,44,6,4,71762983101000000000000,71295000000000000000000,0
2021-2,io1qtr2fgafam2melxtk6dak7mmk5ttgmltkynyv2,50,10,2,38382477346579042363903,14316000000000000000000,0
2021-2,io1a0szf4pt3flkj4sdawmf0ux55dr9aafgmjppv0,78,6,4,37482637375000000000000,10181640800000000000000,0
2021-2,io1gqmhkttkgu7yjks2c5y0pufeepdygu64d72l69,72,7,4,22861282916000000000000,14259200000000000000000,0
2021-2,io15l54snnlgmq2lzgxhrpecx0zxe3yrs5x2hxfr9,155,6,3,1579831600416000000000000,327573000000000000000000,0
2021-2,io1sdy76u9evhzy8e28wep3k5xw7chuluuvxyv2gw,22,7,3,3355398167000000000000,1680325800000000000000,0
2021-2,io1khcd48rntmsc58umzyw60fc4ug4aa9lld9j5yh,50,9,3,7836325691000000000000,4000000000000000000000,0
2021-2,io1pckrvd5swpap98xxjwhk8pdg4tkwx9pncm35j7,92,8,3,8401058171000000000000,1510000000000000000000,0
2021-2,io17wzla9ufryza4zye47ph47utl2hmdmq39lkkhx,14,7,5,2228040643140310616783,1063580291426947300000,0
2021-2,io1tw6tj2chprzggyevvg4uvjwd52pq9mpj6t95tq,47,5,4,3728218366000000000000,1864000000000000000000,0
2021-2,io13qy6herd23peme92pwwnfsc84ehs8vn0kthcfr,19,9,1,13590634000000000000,2312393000000000000,0
2021-2,io17cwlpqjmpzv6n0n20m4zrkfjm54rxca2k7ml29,24,5,1,102695958000000000000,101000000000000000000,0
2021-2,io1glyy9wf5609lg6uu2enac0av9jne7vuc9gev0f,37,6,3,12315653923000000000000,10231593500000000000000,0
2021-2,io19aj3vxwxu5k0ne32qz4l5ghgs2ctl25xuycqz5,90,6,2,2425850000000000000,73464000000000000,0
2021-2,io1tsyemcnvych8k5gkwpfwja93gqrd2xhf40hs8c,14,5,1,5010419997000000000000,5000000000000000000000,0
2021-2,io1qpxcylly40aujk25kl0f3rzyhw076fj4te8ka9,26,6,2,4615343868000000000000,4429880000000000000000,0
2021-2,io1yy397xrhygykn609rgnv79mens0n0ctnrw3vxe,134,8,6,47547134283000000000000,17914500000000000000000,0
2021-2,io10ax9whzn0cqh4fahac50tylztststz7d8hpzc9,14,5,1,409253732581890520308,408916961581890520308,0
2021-2,io1nfv9d9ukk33u7243ewp6ttzja9qdk52qr7j0dt,52,5,2,547216815021000000000000,230471000000000000000000,0
2021-2,io1xc0zu7j866hwxpg80xy530ap99ees920dl37h9,22,7,4,2952820581821116066538,1410731000000000000000,0
2021-2,io1mwykqzm45wpjfkxtvzwuvzpfczh9pm33x3ht2x,74,6,4,684148725396000000000000,342002000000000000000000,0
2021-2,io1w0qne0pwx40ulqe4l0u7n823cxagvpsmgngn67,98,9,6,9286780084988171140000,9225000000000000000000,0
2021-2,io18pw3s9fz8y6t3lmgg4s492xx5vfr90r8x49l3t,138,6,6,81800937375000000000000,23690000000000000000000,0
2021-2,io1q6h0ldtkma7ursmxztx66qugekykf2mpm2g77a,10,5,1,7900194756000000000000,5000000000000000000000,0
2021-2,io129wzcdwrajpvxzhlchkqdk56xrhspp6pdu43qx,16344,2209,1213,1634548195965000000000000000,29999999900000000000000000,10000000000000000
2021-2,io1rh3q55kdx3r47xpdtulktv8gckv7qknjnfjpm0,55,13,6,8878504508000000000000,4445000000000000000000,0
2021-2,io1z5752znype2qs77ml6daujw8qy72cqe06l5aay,74,9,5,15797014822000000000000,8150000000000000000000,0
2021-2,io1ezrpr47keqk0hyk9vjpqhwaetu2un6kqlx2dlq,8,5,1,6200040000000000000000,2000000000000000000000,10000000000000000
2021-2,io1nd4927ut6956h95e4q0mmakml8vy6lgqhjk5xq,376,21,6,694003060957000000000000,70600473200000000000000,0
2021-2,io1rnmd0d7cdm3f4dw7xn6uwmj7w7luyuyykhz8fx,36,5,3,54610275000000000000,54000000000000000000,0
2021-2,io1sz8zg2wgsf49hfgkgqrg7a36regf8km6u27a4a,118,16,6,8076558051541410100000,1045296200000000000000,0
2021-2,io16sxtdl5hqshlww7w9j3l2qmwuhuzr8eyjdfc0l,177,16,7,252458090993000000000000,100669058500000000000000,0
2021-2,io1h339gsqn428qjcx5v2q0ljlvqw8rkt3lfpk3cr,163,6,3,50517875391000000000000,18000000000000000000000,0
2021-2,io150hn2htdgrdcxapxnege5dnhrxx93uzq7pvjjf,53,7,5,62262287830000000000000,32220000000000000000000,0
2021-2,io146mt9szhghmexkk0tjg02yv3ng0cjzt4cmqlkf,14,7,5,2191930590890027215819,1046974902031574000000,0
2021-2,io1l24n95j9hay7up0mnm0jt2g8xx0exn08ksrm5a,22,7,3,4850108727000000000000,2429862900000000000000,0
2021-2,io1w3pgnw2c5drsrmfq7904jkt4q45yygug2cqhjg,12,5,3,931491504459389039347,929438883459389039347,0
2021-2,io16l6dkuzu9muxdahaq4kr4tjk4uavdgw6xfkrde,18,9,1,13510090000000000000000,2000000000000000000000,10000000000000000
2021-2,io1p5rs093e2te0hfva6phjksj6eeqtfyh78wmd5f,1408,69,39,113180252349713830000000000,2398377000000000000000000,10000000000000000
2021-2,io13eslm0ae6mdrj2uz7c260aj670wkdywtaye3gk,10,5,5,90987824130000000000000,90000000000000000000000,0
2021-2,io1g53n0yyl4t2se7zl35krvr4rry3qqc4n67p843,67,8,5,247127748690000000000000,50000000000000000000000,0
2021-2,io1y72vhwlfrdt9dyk0yty7h6n7903gyq354988cw,74,10,4,7502103437474051600000,1240148126819328100000,0
2021-2,io1tma2uzgpxcze2nwkw5he5we6arvnejepc0503s,185,9,3,128618343266000000000000,20500000000000000000000,0
2021-2,io1lvemm43lz6np0hzcqlpk0kpxxww623z5hs4mwu,213,210,2,18723525000000000000000,588235000000000000000,50000000000000000000
2021-2,io1n3aj08zs9qkkdckyayw9fs4r4x653sqehze2nm,1749,44,15,13274470616759454180000,1042440500000000000000,0
2021-2,io1u0pttscsz2hkyuugdzew6zg0kmg6xm7kd7kzhw,150,14,7,16686286186000000000000,7580000000000000000000,0
2021-2,io182ed6t2kzgflxw05396wayp0v6q477st52f596,77,7,3,8193207726000000000000,2987000000000000000000,0
2021-2,io1pqavd7s77lneujec8z43a2z9nfcdkulqw70mve,67,7,1,983515416585805020440,981613452585805020440,0
2021-2,io1vdm0rhcjex69a6eqw90dyp2nj7maqrtcgmr2aw,12,5,2,8050166480000000000000,5000000000000000000000,0
2021-2,io10grc9p9z5fdmt7g8ejs3awnay50zjsnez70q40,114,8,6,37171163094948176500000,7460000000000000000000,0
2021-2,io1eza3hpy3ze06trrja6ljmt2twq8lnnwt20mswp,141,12,4,14768750147000000000000,6020000000000000000000,0
2021-2,io1jxpndjlrjempywaw4485dvyvd8kx5xr275s9ux,43,5,3,4942582142000000000000,3766000000000000000000,0
2021-2,io1zs6h03d5cexl4r2prkr8k7gzwk8ack3ruxe7pn,60,25,0,2458625000000000000,100000000000000000,10000000000000000
2021-2,io1ryd67y4ksmuxvnmtlxg77re57256pccua9a0hv,25,6,5,170029235128113345515904,108063100856815519680017,0
2021-2,io1vvx3leesmra6sx2q0s5m0cclh6cx8rjcq4rlpg,172,7,7,192047901841829402759161,37507304728829402759161,0
2021-2,io1f727mv23v7fr0fm50vr5thd2dzx8pqt9mv2ntp,131,15,5,78720046643055219500000,13512506793735072000000,0
2021-2,io1e2tvvx34g5qscdxurcfdd35twkm8yy9v4s53td,14,5,4,2571254952921000000000000,1276685000000000000000000,0
2021-2,io1fhpa9kv8y9zmywrc055mn6409ffj8p73kzgj4d,36,10,3,21722511541000000000000,15000000000000000000000,0
2021-2,io1lcuyc9uqm96eyfnlrzm03cujg9ahs4zqtaxxjp,67,8,3,8575355358562994700000,1310761126977125300000,0
2021-2,io1f52veww8e2ad3tktm79fpfmhu52w6d5sp372du,786,61,55,71090060081701840000000000,3300045907034770000000000,10000000000000000
2021-2,io1r487wlpzu0n89jakruyl95d35rxt33qtqzs6jn,82,18,3,1790691698052812724661,550000000000000000000,0
2021-2,io1nf2aztp83y2fn79q6pq282huyp878xh9ymakq8,126,7,5,5442445692922111554196,1040374300000000000000,0
2021-2,io108cku8qauf23t9vkg0v0a6hysc7fyrez5kdy2l,24,6,4,1701146295219407300536,849728684470111200536,0
2021-2,io100fne9szjjg3kx7h0vz2tdn9hpa323dt5k9k0d,84,8,4,16888991976000000000000,12150000000000000000000,0
2021-2,io1ym9lkltjkrg7trq5wf73e54mjwec473u6ndr98,88,6,2,1057908215706025719976678,272043000000000000000000,0
2021-2,io1cgqha0seqsa00eqq4hwr276v5an8hjdwh385w8,100,10,5,467477773792000000000000,257000000000000000000000,0
2021-2,io1yylqh2wnq4drd5a0pvlyvvm2e7lj0qa6rpxckh,172,10,4,43202091760949834850000,18910000000000000000000,0
2021-2,io1km35wf7p4g43m4jfedvn0zskkrsx90rk329pfz,47,6,2,5688079488005005000000,830623630149999900000,0
2021-2,io19407wg9rknzpg6h8wye3lmtdrvumlyp7aktcr2,81,9,4,2136446000000000000,73729000000000000,0
2021-2,io1lv0w6cnqxz0f7zt93hfa37vfcxrjxtykklte32,75,8,3,32473047413000000000000,15628000000000000000000,0
2021-2,io1zmhjmr2w0q8758dphkyqwvzpunw29ndsdvpdk8,64,5,2,13001793400000000000000,13000000000000000000000,0
2021-2,io1jh39fzn7tjpfgvk7qs4f39nhf66448fhmah4cj,14,5,3,390592342000000000000,379400000000000000000,0
2021-2,io1rcc57lrfrk3ne56rart0p5322hrecycxj6q4pk,61,8,4,17915052773447824521557,17739721345034437621557,0
2021-2,io1wmsp2cnc9uwg5tmd4fjshavdzjh3ktsvu96hn7,83,6,1,4123466095000000000000,4100000000000000000000,0
2021-2,io1d3fepljpphef6nd5f5aly5npl86xc2njke8f04,50,6,2,1245303041000000000000,1043228900000000000000,0
2021-2,io1umtj3x0fcv7hs58uwehykaqu9qq5hh5nf0w4lt,8,5,3,323893966342507852056,319821975342507852056,0
2021-2,io1vvprre0tglx5yqe3yu38k59clx639rzmw58puc,10,5,2,189132265499088418227,189000000000000000000,0
2021-2,io18z6uah0kuh532hyq4pykpx54m885hmmw9v89h3,34,5,3,922193000000000000,60357000000000000,0
2021-2,io1sre7zxk45wzyclsr4c7txk3flpp6lyytfz4fx8,43,7,3,304822075102000000000000,134630000000000000000000,0
2021-2,io1m8e4zw2qqmhvdr4ctwhjxq5qg725cfrcanp75v,46,6,2,5694556333841669700000,830000000000000000000,0
2021-2,io14p3xzj2tchywpw9epwnun854auhml2a5p5lzu0,20,9,4,3730418047000000000000,3730000000000000000000,0
2021-2,io1dvxjsekywzymxw3rfqusrqj0uuz7fuyr0rew4s,34,8,1,840645581280000000000000,812302574595350000000000,0
2021-2,io1q0s65824suudemuc4pf5l3dfjcr9fgcupcr74x,189,13,6,292451017000000000000,110000000000000000000,0
2021-2,io12s5x40y0h4jdydv6uwgr577as4vcgk6n2amgul,57,16,2,1816521995000000000000,1000000000000000000000,0
2021-2,io1v6r9a3tthmmpeh5tm2dx9jc2edsnp0vh0z7vcv,20,5,1,1641699289000000000000,1043721000000000000000,0
2021-2,io1dz272wc2z3lu6s6n73p50faex3qhsxjy6ynzhx,10,5,2,5806830000000000000000,2525880000000000000000,10000000000000000
2021-2,io1zpclj4hp890wldgrc3mp2pyaenpy873ke67qz2,50,7,3,3830790373915718762833,3737278151755896202833,0
2021-2,io1373vs02sgjsj7enljtks3rlr3cntk66rds502l,80,9,7,207301631588990332660000,98878633500000000000000,0
2021-2,io1g9tw06kn30ncj269spveg882a2nggkvxnhrclf,137,11,5,18951800533553698770654,5306596771837773895557,0
2021-2,io1ml7q2fgygfs0twxyc8ydyjy20vjphj53zg8hd2,60,7,2,2693699507187115354100,1500000000000000000000,0
2021-2,io1mpmw6pwtfre6nx7suzfxwm49n47k4rrjppgrka,8,5,4,9780346171000000000000,9753230000000000000000,0
2021-2,io1572jjfeejgtqtpflfeenrwv23de6tdj48a8lz5,58,5,2,111203181278077100000,91500865278077100000,0
2021-2,io197rcx4cgm33kpt2gztevnacg53zskd8cdd7d78,129,9,3,69455554156989770000000,32689678265989770000000,0
2021-2,io10q6h22waxyq3s22ym83susu8la0zllcg8u9glr,15,7,0,25020213511000000000000,20000000000000000000000,0
2021-2,io15urgjjjat6vsqqmm3ksxz4tk5mt9glpae658jc,54,5,3,1023002049315000000000000,289810000000000000000000,0
2021-2,io1zfns2tt2e4tkpzygfrqr53cttsrv9s75jkx0ae,32,5,3,11778421705772147000000,5300150566772147000000,0
2021-2,io1e2rfj7mh4ejawp9dy2ns035305xyahlwmhc0c3,78,7,8,202935232490024011000000,128787585625179020000000,0
2021-2,io1aqykjqns4l4kkn66krmj6y9jgy9ddcuh0taz0d,8,5,2,130050071940343376073,123948900940343376073,0
2021-2,io19j8dmz3kxpupuuve0yl3zz0mxvu0xnfsrxkc5q,74,6,2,822073283000000000000,420000000000000000000,0
2021-2,io1mjxx7w3eyxx39hdll2qpv383el5dpnwwhs3cfk,12,7,2,1107812362000000000000,1038079500000000000000,0
2021-2,io1kxpur8c0uw8nkjqnpj5hjze8447fsfltv37vaa,131,8,5,592111991124000000000000,162453225000000000000000,0
2021-2,io1tuk7mckqrgjsj9j5p4vxqhqrcfqjpyffamfeft,73,5,2,13536993860000000000000,12180400000000000000000,0
2021-2,io1ks95gyf727lcc0tpxx4yguddklx435p5lk69sh,25,5,2,3554623075007293232542,1793639620007293232542,0
2021-2,io1nu3j54qfq7vqal2sp0kznyrj7qdsmqluuzqrje,21,6,4,38398034487000000000000,13900000000000000000000,0
2021-2,io1vm5syw4tmejcnzu0rmwwzprskjc37a2nz0z28l,22,7,4,2940707839507938891898,1402148204821116200000,0
2021-2,io1v7ts37jua2py826er9t3hr9tru4nne6csck2zl,37,5,2,507145910175878161782408,307145288470878161782408,0
2021-2,io132e6vp73v6j9c4vekn0zcu95u9fnl23cwvqaz3,41,5,1,167880821000000000000,120000000000000000000,0
2021-2,io1chjzxxeqc997gevyhfz4h48jhm5jsx0dsj2e0a,116,6,3,102781433000000000000,100000000000000000000,0
2021-2,io1vjys68f63kyqz4tmpsed6kgafqe3k6qex7urdn,34,6,3,9617896598000000000000,9617000000000000000000,0
2021-2,io174hpcg79p8tvtsgxhmejhn4jq4m5mmjdux2jx9,59,6,4,58265457890907048074024,50000000000000000000000,0
2021-2,io1rx4xtqwpkwcsc2ncsn9982z6shun7kh2uzwvsn,81,8,5,18391169739000000000000,10536800000000000000000,0
2021-2,io1j3zcf5vwpgr6k36ps24slpvnp4yzvs0ql27vlj,60,7,4,8986439547218040000000,2440282175218040000000,0
2021-2,io1kwvc8han6wsllec8jfwl0jtds93umcyj0jfdj9,33,5,3,1200100550878000000000000,1200000000000000000000000,0
2021-2,io16y9wk2xnwurvtgmd2mds2gcdfe2lmzad6dcw29,157154,3227,2,13264493771376358568507077,22953875798032530535885,0
2021-2,io16lh8y38j3akkr7tpr6nqlr7tzkmpndr6nmt8k0,65,6,5,3402624824859893957000,2000000000000000000000,0
2021-2,io1w9ttaulw7m5m40g6r050shrv8ahg2d5l32n7xu,651,7,3,2810498728513000000000000,603200000000000000000000,0
2021-2,io1k3nu9max8nxglllknzsr7fqel9vzee6wgwzgvg,30,7,4,4654030893617462600000,2280114385617462600000,0
2021-2,io1gqjlell5y0uce2pu7z5k9pal6r5m4sc4w9ln46,92,5,2,8360701664000000000000,6000000000000000000000,0
2021-2,io1v37ajunvccl770x4lj6qqzva2cdwslr7npcu67,79,8,5,215444492072000000000000,100000000000000000000000,0
2021-2,io1lrw6ngfw4kaafnucmgnmaw5vdxhcv6txaq53rh,14,8,4,12289192442000000000000,12000000000000000000000,0
2021-2,io10xejwxxh4ulstmpyh6sf0v6f9dprdrtgcef38m,22,10,5,377734176799437900000,377310695799437900000,0
2021-2,io1zzphznrur03vpe9cqagz9s7xg392us96pxpsa5,10124,466,391,1431617773450533850000000000,20000000000000000000000000,10000000000000000
2021-2,io1uepuzf6k5j5sdm2cqjwwvlwaas66del3md3z7v,74,5,2,4461887714000000000000,4453990000000000000000,0
2021-2,io17rh5k94fwgqq5flwfku7hycd0fwzvppt70tdsq,179,10,4,464466890000000000000,201665000000000000000,0
2021-2,io1xdgfj73hdkeyahwdcxyzpsvxfrcv98h969yce9,121,12,6,131909713453695246490549,27845000000000000000000,0
2021-2,io1ht6u08g4esdvsjjg3gdjq2enyeej5u04wycfwc,52,14,2,1783853334610000000000000,600000000000000000000000,0
2021-2,io1xup566q89ad5nylwmm2htm69kk3e8jduxvjqdr,8,5,2,1510366548256791954542,1455265377256791954542,0
2021-2,io15w9kwskwl9tn7luhcwrj0rarzjp988pafg07uf,1187,100,126,151458823976000000000000,9112671500000000000000,0
2021-2,io19nar5njemy5et7g0egn0p47s5eguee5l0hu397,48,14,7,12447534158806056000000,12446483847806056000000,0
2021-2,io1jrf8nexh8x3u5cwvrtg8c4enrt7sq8lp9g5evf,67,8,2,3342804407697470760000,1174000000000000000000,0
2021-2,io10mahxqhpd88z38tljv2wmwwyyvuync4ejf6y96,195,8,4,11654151964000000000000,5000000000000000000000,0
2021-2,io14kjw8y79awlhmkazadn52f48wx6deuc8u2qaff,80,5,4,5118328575187000000000000,1565907000000000000000000,0
